id,user_id,we_id,event_name,event_time,channel,platform,device_type,city,country,country_code,session_id,experiment_id,campaign_id,event_properties,line_items,revenue,currency
wev218046950189,we_cust5877639950,WE3391590821,Product Viewed,2024-12-12 18:42:03,web,mobile,tablet,Los Angeles,US,US,sess45968753,,,{},[],0.0,USD
wev661475365034,we_cust5735817014,WE9023353773,Order created,2024-11-17 20:08:09,web,mobile,tablet,Los Angeles,US,US,sess70773472,,,{},[],43.53,USD
wev689927088120,we_cust9409682410,WE3867607386,Checkout created,2025-01-10 22:04:42,email,web,desktop,New York,US,US,sess47104180,,,{},[],0.0,USD
wev332943694002,we_cust6329323383,WE8963352747,Order created,2025-01-14 22:40:55,android,web,mobile,New York,US,US,sess91518640,,,{},[],43.35,USD
wev623158177922,we_cust9305502799,WE3065954904,Product Searched,2024-01-02 16:20:21,android,mobile,tablet,New York,US,US,sess35913624,,,{},[],0.0,USD
wev280790444960,we_cust5884080139,WE3640639909,Added To Cart,2024-04-01 16:26:36,android,web,desktop,Los Angeles,US,US,sess74423847,,,{},[],0.0,USD
wev517768338577,we_cust6334440295,WE3976394099,Product Viewed,2025-01-18 23:02:16,email,web,desktop,New York,US,US,sess88212537,,,{},[],0.0,USD
wev285055048448,we_cust4226113732,WE8492589143,Product Viewed,2025-01-11 04:56:19,web,web,tablet,London,US,US,sess14000220,,,{},[],0.0,USD
wev144055826825,we_cust3738900744,WE6861857199,Order created,2024-10-15 22:14:43,email,mobile,mobile,New York,US,US,sess79272707,,,{},[],81.71,USD
wev590853642232,we_cust5647317872,WE9084041167,Homepage Viewed,2024-07-29 10:01:02,ios,mobile,tablet,New York,US,US,sess50826976,,,{},[],0.0,USD
wev894529130345,we_cust5751366455,WE9714547032,Product Searched,2024-06-25 04:41:54,ios,web,tablet,Los Angeles,US,US,sess19939496,,,{},[],0.0,USD
wev110622034198,we_cust1682781467,WE3823293839,Checkout created,2024-10-09 05:58:58,android,web,tablet,New York,US,US,sess67451374,,,{},[],0.0,USD
wev327167194336,we_cust7505693643,WE4992711493,Product Viewed,2025-01-07 23:36:10,web,mobile,desktop,London,US,US,sess11855250,,,{},[],0.0,USD
wev203466284124,we_cust1041531046,WE2854299470,Order created,2024-07-15 04:37:01,web,mobile,desktop,New York,US,US,sess12663629,,,{},[],77.59,USD
wev450349962181,we_cust3962452613,WE2527962061,Product Searched,2024-12-18 01:50:27,android,web,desktop,New York,US,US,sess36101616,,,{},[],0.0,USD
wev746940835267,we_cust6128695961,WE2289916130,Checkout created,2024-03-23 06:58:13,android,web,mobile,London,US,US,sess52949124,,,{},[],0.0,USD
wev611181688665,we_cust9392515666,WE8849494862,Added To Cart,2024-12-06 00:42:56,android,mobile,desktop,London,US,US,sess82236480,,,{},[],0.0,USD
wev109203480601,we_cust3591527330,WE1383755416,Checkout created,2024-01-21 19:22:18,web,mobile,tablet,New York,US,US,sess55379323,,,{},[],0.0,USD
wev842721833140,we_cust9116428507,WE2482663055,Product Viewed,2024-06-30 07:00:09,android,mobile,tablet,London,US,US,sess77732552,,,{},[],0.0,USD
wev966793564065,we_cust3338877621,WE2143733876,Added To Cart,2024-12-27 10:21:39,android,web,desktop,Los Angeles,US,US,sess15329191,,,{},[],0.0,USD
wev944832074427,we_cust6562144159,WE4332435021,Product Searched,2024-01-29 00:27:55,web,mobile,tablet,Los Angeles,US,US,sess23733346,,,{},[],0.0,USD
wev198051352966,we_cust7858937483,WE7934516925,Order created,2024-03-05 10:43:56,android,mobile,mobile,Los Angeles,US,US,sess55450902,,,{},[],45.5,USD
wev604276456754,we_cust2941289685,WE1563191961,Homepage Viewed,2024-03-02 03:33:02,ios,web,desktop,Los Angeles,US,US,sess74082270,,,{},[],0.0,USD
wev923417768153,we_cust4714465905,WE7554424298,Homepage Viewed,2024-10-12 09:27:30,ios,web,tablet,London,US,US,sess21353776,,,{},[],0.0,USD
wev867595677261,we_cust9403748506,WE9921960896,Category Viewed,2024-01-26 16:06:09,android,mobile,desktop,Los Angeles,US,US,sess53723147,,,{},[],0.0,USD
wev529785754155,we_cust9957643727,WE1754134430,Product Searched,2024-02-23 14:40:25,email,mobile,tablet,New York,US,US,sess40687310,,,{},[],0.0,USD
wev227644588166,we_cust7635473142,WE5647159281,Product Searched,2024-09-24 12:49:37,web,mobile,desktop,New York,US,US,sess33125992,,,{},[],0.0,USD
wev123049505658,we_cust8441393731,WE1804250615,Order created,2025-03-09 04:06:16,ios,web,desktop,Los Angeles,US,US,sess48888046,,,{},[],131.77,USD
wev976630685396,we_cust9086117171,WE9605202433,Checkout created,2024-12-02 06:34:41,android,mobile,mobile,London,US,US,sess19772451,,,{},[],0.0,USD
wev353200620208,we_cust4712367625,WE8100455437,Checkout created,2024-03-22 13:54:50,web,web,tablet,New York,US,US,sess92513732,,,{},[],0.0,USD
wev764247999924,we_cust1589582865,WE7756935017,Homepage Viewed,2024-07-27 04:23:05,email,web,desktop,London,US,US,sess45896651,,,{},[],0.0,USD
wev285758776385,we_cust6542943838,WE6729790964,Added To Cart,2024-05-08 06:30:41,android,mobile,tablet,New York,US,US,sess14629400,,,{},[],0.0,USD
wev997929492679,we_cust6246716604,WE7601687573,Product Viewed,2024-10-11 12:01:56,ios,mobile,desktop,New York,US,US,sess40138660,,,{},[],0.0,USD
wev162505570291,we_cust1855256552,WE8346202257,Product Viewed,2024-09-27 04:18:38,android,web,tablet,Los Angeles,US,US,sess42992142,,,{},[],0.0,USD
wev572748613280,we_cust2148679234,WE8729455910,Homepage Viewed,2024-10-05 23:56:06,ios,mobile,mobile,Los Angeles,US,US,sess92229629,,,{},[],0.0,USD
wev187057598830,we_cust9677466102,WE2822623848,Order created,2024-02-01 10:54:16,email,web,mobile,London,US,US,sess41197627,,,{},[],38.07,USD
wev976361665828,we_cust5375461598,WE8259989209,Order created,2024-03-12 21:07:09,web,mobile,tablet,New York,US,US,sess45584442,,,{},[],84.49,USD
wev123103233233,we_cust1818112342,WE5964318972,Order created,2025-03-25 11:46:21,ios,web,desktop,Los Angeles,US,US,sess37859538,,,{},[],93.44,USD
wev333694409582,we_cust7061419749,WE3616990897,Category Viewed,2024-10-07 12:39:29,ios,web,tablet,New York,US,US,sess71635622,,,{},[],0.0,USD
wev886931697397,we_cust2149938334,WE7957176293,Category Viewed,2024-01-23 13:31:53,ios,web,desktop,Los Angeles,US,US,sess39219588,,,{},[],0.0,USD
wev625114098666,we_cust6611356986,WE7888224432,Order created,2024-05-25 19:01:46,ios,web,desktop,Los Angeles,US,US,sess80243266,,,{},[],88.55,USD
wev556557715191,we_cust9116428507,WE7971669626,Homepage Viewed,2024-03-26 16:19:31,email,mobile,tablet,Los Angeles,US,US,sess86342883,,,{},[],0.0,USD
wev128293959261,we_cust5025070544,WE2134438131,Product Searched,2024-10-13 13:47:09,email,web,desktop,New York,US,US,sess49131314,,,{},[],0.0,USD
wev791682681829,we_cust8991977937,WE3151989885,Product Viewed,2025-03-03 19:45:20,ios,mobile,tablet,New York,US,US,sess40358332,,,{},[],0.0,USD
wev221236650570,we_cust5588254555,WE7035618017,Added To Cart,2024-04-21 21:33:47,web,mobile,desktop,London,US,US,sess56588478,,,{},[],0.0,USD
wev520771016186,we_cust2260326267,WE9154219692,Product Searched,2025-02-17 01:53:08,android,mobile,desktop,Los Angeles,US,US,sess72872565,,,{},[],0.0,USD
wev696142910957,we_cust7872090713,WE6942335918,Category Viewed,2025-02-04 04:32:08,web,mobile,mobile,New York,US,US,sess51757133,,,{},[],0.0,USD
wev294992705953,we_cust2295574037,WE1008390124,Product Searched,2024-09-02 05:19:07,ios,mobile,mobile,New York,US,US,sess77308854,,,{},[],0.0,USD
wev932250936949,we_cust8122042835,WE7606863907,Added To Cart,2024-12-17 19:54:50,email,mobile,desktop,New York,US,US,sess60517671,,,{},[],0.0,USD
wev377466534577,we_cust7299420031,WE4972815173,Product Viewed,2024-10-05 21:57:52,web,web,desktop,London,US,US,sess63312440,,,{},[],0.0,USD
wev719199375414,we_cust5744003377,WE6119884601,Product Viewed,2024-06-28 19:54:27,web,mobile,mobile,New York,US,US,sess68587537,,,{},[],0.0,USD
wev934645166318,we_cust7620473079,WE7371640760,Homepage Viewed,2024-05-10 06:33:17,web,mobile,tablet,Los Angeles,US,US,sess87346403,,,{},[],0.0,USD
wev953227257616,we_cust1600566083,WE6673983370,Added To Cart,2024-10-13 01:53:59,ios,web,desktop,London,US,US,sess73609454,,,{},[],0.0,USD
wev748039436645,we_cust7625464411,WE2618444595,Checkout created,2024-02-22 07:28:54,web,mobile,desktop,Los Angeles,US,US,sess87398143,,,{},[],0.0,USD
wev288592379636,we_cust2950049698,WE9987335297,Category Viewed,2024-04-06 15:30:09,android,mobile,tablet,Los Angeles,US,US,sess35917937,,,{},[],0.0,USD
wev204006535921,we_cust8997701619,WE1499684959,Added To Cart,2024-03-05 02:34:19,email,web,tablet,London,US,US,sess85398503,,,{},[],0.0,USD
wev989618690576,we_cust4227004325,WE9620917460,Category Viewed,2024-01-02 10:02:40,web,web,mobile,New York,US,US,sess95531321,,,{},[],0.0,USD
wev889089745279,we_cust1485574228,WE2234383775,Order created,2024-01-29 06:43:56,web,mobile,tablet,London,US,US,sess85256687,,,{},[],60.06,USD
wev189332305327,we_cust2390587865,WE4532859622,Product Searched,2024-03-18 04:49:49,android,mobile,tablet,Los Angeles,US,US,sess43135748,,,{},[],0.0,USD
wev851857964723,we_cust7620473079,WE6565947537,Checkout created,2025-01-24 04:56:25,android,mobile,mobile,London,US,US,sess20312697,,,{},[],0.0,USD
wev887641445926,we_cust6142469284,WE8234310654,Checkout created,2024-10-14 00:51:25,web,web,mobile,Los Angeles,US,US,sess50388062,,,{},[],0.0,USD
wev570408222549,we_cust3163970710,WE5779651726,Product Viewed,2024-10-17 10:56:25,web,web,desktop,London,US,US,sess61242620,,,{},[],0.0,USD
wev985192458807,we_cust9957643727,WE9434496346,Product Searched,2024-03-28 19:20:16,email,web,desktop,London,US,US,sess82509298,,,{},[],0.0,USD
wev707202163244,we_cust2515672889,WE2795515854,Added To Cart,2024-09-20 03:20:18,web,mobile,tablet,London,US,US,sess14732040,,,{},[],0.0,USD
wev687444407142,we_cust6884882440,WE2621584307,Product Viewed,2025-01-27 08:58:43,android,mobile,tablet,New York,US,US,sess81977780,,,{},[],0.0,USD
wev701735653247,we_cust6012067717,WE7969631564,Homepage Viewed,2024-03-27 09:03:29,ios,mobile,mobile,Los Angeles,US,US,sess62942300,,,{},[],0.0,USD
wev218423638102,we_cust2295574037,WE1016979701,Product Searched,2024-12-26 07:16:32,web,mobile,tablet,Los Angeles,US,US,sess83383382,,,{},[],0.0,USD
wev996908547980,we_cust8934927891,WE4155115175,Product Viewed,2024-12-01 08:39:16,email,web,mobile,London,US,US,sess24657892,,,{},[],0.0,USD
wev286575089803,we_cust7894019119,WE1037562868,Product Searched,2024-05-15 19:11:38,android,web,mobile,New York,US,US,sess51902514,,,{},[],0.0,USD
wev391762448828,we_cust6923206003,WE8826701429,Checkout created,2025-03-26 17:00:36,ios,web,mobile,New York,US,US,sess81053185,,,{},[],0.0,USD
wev371735265162,we_cust2158638062,WE8713061154,Product Viewed,2024-05-14 07:36:59,email,web,desktop,London,US,US,sess44447525,,,{},[],0.0,USD
wev718022388826,we_cust6649827836,WE4680941260,Product Viewed,2024-09-15 10:52:32,ios,mobile,mobile,New York,US,US,sess64286218,,,{},[],0.0,USD
wev418754164640,we_cust7460728316,WE1578543758,Checkout created,2024-03-05 00:04:00,ios,web,mobile,New York,US,US,sess24762293,,,{},[],0.0,USD
wev371422910670,we_cust8272725281,WE8497979571,Product Viewed,2024-09-10 09:56:59,android,mobile,mobile,New York,US,US,sess14882296,,,{},[],0.0,USD
wev505804394608,we_cust4566852761,WE7404528699,Added To Cart,2025-01-03 23:59:19,ios,mobile,desktop,London,US,US,sess25321176,,,{},[],0.0,USD
wev974495219860,we_cust9376711497,WE9290917279,Homepage Viewed,2025-02-24 00:32:50,ios,mobile,desktop,New York,US,US,sess55307934,,,{},[],0.0,USD
wev129250874328,we_cust5667503195,WE4133277591,Category Viewed,2024-08-16 00:41:00,android,mobile,tablet,London,US,US,sess76236624,,,{},[],0.0,USD
wev968673631182,we_cust8291250562,WE4064610872,Added To Cart,2025-03-01 04:02:50,ios,mobile,tablet,New York,US,US,sess57996252,,,{},[],0.0,USD
wev577885362699,we_cust8033702319,WE5479674643,Product Viewed,2024-12-21 19:10:31,email,web,mobile,New York,US,US,sess60981036,,,{},[],0.0,USD
wev695887372247,we_cust1958682846,WE2931278937,Category Viewed,2024-03-21 11:59:51,android,web,mobile,London,US,US,sess49777482,,,{},[],0.0,USD
wev447707012099,we_cust6338036681,WE5953263083,Homepage Viewed,2024-11-15 15:24:53,email,web,tablet,New York,US,US,sess46369406,,,{},[],0.0,USD
wev678247001243,we_cust3878201524,WE1605605809,Added To Cart,2024-05-06 05:12:19,email,mobile,tablet,New York,US,US,sess35659364,,,{},[],0.0,USD
wev467782698121,we_cust8046300793,WE5504376660,Added To Cart,2025-02-19 18:13:20,android,mobile,desktop,New York,US,US,sess33577259,,,{},[],0.0,USD
wev231047621660,we_cust5523703900,WE4434136195,Category Viewed,2024-06-26 23:27:54,email,web,mobile,Los Angeles,US,US,sess53606563,,,{},[],0.0,USD
wev176717807338,we_cust8178361487,WE3045885766,Category Viewed,2024-02-19 17:14:47,web,mobile,tablet,London,US,US,sess12116674,,,{},[],0.0,USD
wev906150779511,we_cust4949801453,WE6830435616,Category Viewed,2024-06-23 13:53:01,android,mobile,desktop,New York,US,US,sess24562233,,,{},[],0.0,USD
wev844708400273,we_cust3291226621,WE6654514369,Product Viewed,2024-01-30 13:23:33,email,mobile,desktop,London,US,US,sess71353103,,,{},[],0.0,USD
wev387612414704,we_cust3258354191,WE2751754966,Product Viewed,2024-08-31 04:25:06,ios,web,mobile,New York,US,US,sess36750408,,,{},[],0.0,USD
wev966114702878,we_cust8281641403,WE8236505002,Order created,2024-08-24 19:06:48,android,web,tablet,Los Angeles,US,US,sess65210556,,,{},[],109.53,USD
wev234495716028,we_cust6655089949,WE5243096081,Category Viewed,2024-07-01 03:41:44,ios,mobile,desktop,Los Angeles,US,US,sess11948832,,,{},[],0.0,USD
wev484370118956,we_cust1600337712,WE9042990433,Added To Cart,2024-06-22 02:09:29,email,mobile,desktop,Los Angeles,US,US,sess83510914,,,{},[],0.0,USD
wev199104466174,we_cust8625905455,WE5134792103,Product Viewed,2025-02-04 13:32:38,ios,web,desktop,London,US,US,sess63046966,,,{},[],0.0,USD
wev179080664508,we_cust1662976399,WE7949840070,Added To Cart,2024-10-07 02:09:06,email,web,mobile,Los Angeles,US,US,sess54558966,,,{},[],0.0,USD
wev127771110472,we_cust4853479481,WE2927722213,Product Viewed,2024-12-22 15:09:57,android,web,desktop,London,US,US,sess10575961,,,{},[],0.0,USD
wev567726770607,we_cust5140460939,WE9917948697,Added To Cart,2025-02-14 18:18:19,web,web,mobile,New York,US,US,sess72317960,,,{},[],0.0,USD
wev419554849458,we_cust9987064419,WE9005748604,Homepage Viewed,2024-07-18 03:17:23,web,mobile,tablet,Los Angeles,US,US,sess56773492,,,{},[],0.0,USD
wev936391951676,we_cust6887132821,WE4984877895,Product Viewed,2024-12-09 20:34:24,email,mobile,mobile,New York,US,US,sess93381987,,,{},[],0.0,USD
wev843332384105,we_cust3377702111,WE5126409630,Added To Cart,2025-03-24 09:17:39,android,web,desktop,London,US,US,sess40973863,,,{},[],0.0,USD
wev185754976155,we_cust8180620422,WE3797385134,Product Searched,2024-04-14 21:56:25,web,mobile,mobile,New York,US,US,sess78225094,,,{},[],0.0,USD
wev912171271565,we_cust8229344434,WE4125090887,Added To Cart,2025-03-06 23:42:36,ios,mobile,tablet,Los Angeles,US,US,sess46469608,,,{},[],0.0,USD
wev210534031459,we_cust1470939445,WE7044624586,Checkout created,2024-07-14 02:19:56,ios,web,mobile,London,US,US,sess24353109,,,{},[],0.0,USD
wev788605556944,we_cust2616884203,WE3382469062,Order created,2024-03-18 08:48:03,ios,web,desktop,London,US,US,sess60051132,,,{},[],134.05,USD
wev149535511690,we_cust5151887478,WE7117733706,Category Viewed,2024-08-05 17:05:32,email,mobile,desktop,New York,US,US,sess23222626,,,{},[],0.0,USD
wev509914039388,we_cust4472312361,WE4905117128,Order created,2024-09-30 09:29:01,email,mobile,desktop,London,US,US,sess26405331,,,{},[],78.94,USD
wev382989841620,we_cust6576426590,WE3033998335,Product Searched,2024-06-10 13:20:26,web,web,tablet,London,US,US,sess53694201,,,{},[],0.0,USD
wev840189416900,we_cust1197449658,WE6387097668,Product Viewed,2025-02-13 11:08:27,ios,mobile,mobile,London,US,US,sess34931243,,,{},[],0.0,USD
wev793145024438,we_cust5175416378,WE6053856156,Product Searched,2024-07-09 03:08:44,email,web,tablet,London,US,US,sess64239670,,,{},[],0.0,USD
wev358732005446,we_cust6173344564,WE9898885805,Product Viewed,2024-06-02 22:10:44,android,web,tablet,London,US,US,sess79268634,,,{},[],0.0,USD
wev477928875101,we_cust2452066459,WE6259447499,Product Viewed,2024-08-21 01:32:09,android,mobile,mobile,London,US,US,sess97393624,,,{},[],0.0,USD
wev922287949940,we_cust8987073217,WE9450558606,Added To Cart,2024-10-02 06:12:14,android,web,tablet,London,US,US,sess49567525,,,{},[],0.0,USD
wev192545054156,we_cust2962750929,WE7166479812,Product Viewed,2025-01-04 23:27:17,web,mobile,tablet,London,US,US,sess73336592,,,{},[],0.0,USD
wev289012694440,we_cust3297096148,WE7168035361,Homepage Viewed,2025-02-06 00:49:08,web,mobile,mobile,New York,US,US,sess32644127,,,{},[],0.0,USD
wev639793649383,we_cust4256292393,WE7218549425,Added To Cart,2025-01-27 15:28:21,ios,mobile,mobile,New York,US,US,sess38066095,,,{},[],0.0,USD
wev383890674673,we_cust6789292252,WE2644737274,Added To Cart,2024-11-13 01:26:17,web,web,mobile,Los Angeles,US,US,sess17168352,,,{},[],0.0,USD
wev304543823820,we_cust5344083406,WE3736582356,Product Viewed,2024-07-29 05:00:20,web,web,mobile,London,US,US,sess31243356,,,{},[],0.0,USD
wev643716359112,we_cust8453283834,WE6097113176,Product Viewed,2024-03-29 17:31:10,ios,web,desktop,London,US,US,sess73906475,,,{},[],0.0,USD
wev633968581156,we_cust7961674558,WE8486723401,Product Viewed,2024-12-25 11:43:48,web,mobile,mobile,Los Angeles,US,US,sess23397349,,,{},[],0.0,USD
wev151879659668,we_cust6204041308,WE3975998064,Product Searched,2024-05-26 19:16:24,email,web,tablet,Los Angeles,US,US,sess51636937,,,{},[],0.0,USD
wev464624349639,we_cust2962491159,WE8279789944,Category Viewed,2024-08-01 06:13:12,web,web,desktop,Los Angeles,US,US,sess72882023,,,{},[],0.0,USD
wev163859937696,we_cust8690920484,WE3945765863,Homepage Viewed,2024-11-13 07:27:30,android,web,mobile,Los Angeles,US,US,sess60356613,,,{},[],0.0,USD
wev213217731923,we_cust8281641403,WE2332099006,Order created,2024-07-01 06:09:00,email,web,mobile,New York,US,US,sess56828630,,,{},[],83.64,USD
wev219625324391,we_cust5421592782,WE1988298935,Homepage Viewed,2024-07-01 10:38:19,web,web,mobile,London,US,US,sess69530348,,,{},[],0.0,USD
wev460006673624,we_cust7928074841,WE4331636902,Product Viewed,2024-03-26 05:13:52,web,web,mobile,London,US,US,sess52368806,,,{},[],0.0,USD
wev135746059629,we_cust7481631841,WE6137599222,Added To Cart,2024-10-28 15:44:19,email,mobile,desktop,Los Angeles,US,US,sess97537460,,,{},[],0.0,USD
wev800621476866,we_cust3722583581,WE5718555126,Checkout created,2024-03-26 20:32:06,android,mobile,desktop,London,US,US,sess21708521,,,{},[],0.0,USD
wev275874265969,we_cust2390587865,WE2244373360,Homepage Viewed,2024-08-31 12:23:29,email,mobile,mobile,New York,US,US,sess60961065,,,{},[],0.0,USD
wev339398200938,we_cust8235363119,WE4754636542,Category Viewed,2025-02-07 03:30:04,web,mobile,tablet,London,US,US,sess46610176,,,{},[],0.0,USD
wev954578359333,we_cust5489485517,WE2100827688,Checkout created,2024-09-08 04:54:28,web,mobile,tablet,Los Angeles,US,US,sess20247571,,,{},[],0.0,USD
wev249003535259,we_cust2579206999,WE8282344135,Product Searched,2024-12-27 16:47:35,email,mobile,mobile,London,US,US,sess42340311,,,{},[],0.0,USD
wev521959108116,we_cust8115628227,WE3039774903,Product Viewed,2024-02-01 05:32:05,android,mobile,tablet,Los Angeles,US,US,sess44454363,,,{},[],0.0,USD
wev244215488520,we_cust1378134712,WE2083956963,Homepage Viewed,2024-04-20 21:02:56,android,mobile,desktop,New York,US,US,sess55481122,,,{},[],0.0,USD
wev773940926551,we_cust2524751277,WE4055533920,Product Viewed,2024-02-29 21:22:22,android,web,tablet,London,US,US,sess66766192,,,{},[],0.0,USD
wev109333293613,we_cust1364994639,WE6979553305,Added To Cart,2024-09-25 07:38:37,web,web,mobile,London,US,US,sess27556118,,,{},[],0.0,USD
wev502232180090,we_cust8570333548,WE5596737987,Added To Cart,2024-06-20 19:18:31,ios,mobile,tablet,London,US,US,sess84436886,,,{},[],0.0,USD
wev146860818301,we_cust6852312425,WE2292137156,Added To Cart,2025-01-14 15:22:41,web,mobile,desktop,New York,US,US,sess45531486,,,{},[],0.0,USD
wev595850388924,we_cust5759272717,WE9279494112,Category Viewed,2024-02-01 07:06:46,email,web,mobile,New York,US,US,sess98883567,,,{},[],0.0,USD
wev668784647267,we_cust8118065825,WE8062275805,Homepage Viewed,2025-01-28 08:11:06,email,web,mobile,London,US,US,sess98611787,,,{},[],0.0,USD
wev568981263430,we_cust8137764127,WE2747993442,Product Viewed,2024-04-30 15:15:39,email,mobile,desktop,Los Angeles,US,US,sess67690327,,,{},[],0.0,USD
wev385864520611,we_cust4026816435,WE2007746826,Product Searched,2025-01-23 18:04:10,email,mobile,desktop,Los Angeles,US,US,sess35395178,,,{},[],0.0,USD
wev754235238979,we_cust6415031531,WE3827396653,Category Viewed,2024-01-09 06:39:40,android,web,tablet,London,US,US,sess39497698,,,{},[],0.0,USD
wev652053648011,we_cust4131356954,WE5980739951,Product Searched,2024-04-16 16:04:42,android,mobile,desktop,London,US,US,sess90533165,,,{},[],0.0,USD
wev566578167770,we_cust9941564880,WE9184074877,Product Viewed,2024-08-07 16:07:39,android,web,tablet,Los Angeles,US,US,sess23008932,,,{},[],0.0,USD
wev307544424538,we_cust3716924538,WE8980375058,Product Searched,2024-08-23 06:26:18,web,web,mobile,New York,US,US,sess22852556,,,{},[],0.0,USD
wev126070760689,we_cust2546720356,WE4948964690,Homepage Viewed,2024-03-13 16:53:47,android,web,mobile,New York,US,US,sess73723038,,,{},[],0.0,USD
wev238229162939,we_cust5403510324,WE1920656829,Homepage Viewed,2024-02-29 11:03:23,ios,web,desktop,London,US,US,sess82535337,,,{},[],0.0,USD
wev822857608191,we_cust3033747850,WE8980264549,Order created,2024-04-16 19:20:40,android,mobile,desktop,Los Angeles,US,US,sess87552740,,,{},[],139.26,USD
wev998619266924,we_cust1792214339,WE6435199711,Product Viewed,2024-01-07 01:25:42,ios,mobile,mobile,Los Angeles,US,US,sess76528005,,,{},[],0.0,USD
wev702676111817,we_cust6289150149,WE4178364078,Homepage Viewed,2025-02-13 04:58:05,web,mobile,desktop,New York,US,US,sess68857913,,,{},[],0.0,USD
wev258308164029,we_cust7894019119,WE7733932134,Homepage Viewed,2024-09-07 20:11:47,web,web,desktop,Los Angeles,US,US,sess60460601,,,{},[],0.0,USD
wev741222515454,we_cust5419627962,WE9431166226,Product Viewed,2024-11-12 15:00:38,ios,mobile,tablet,New York,US,US,sess99837754,,,{},[],0.0,USD
wev394973766482,we_cust7242730249,WE3504877032,Product Viewed,2024-12-27 23:11:29,android,web,desktop,London,US,US,sess82034906,,,{},[],0.0,USD
wev209889573621,we_cust8458717057,WE3712618491,Homepage Viewed,2024-06-08 15:20:57,web,web,desktop,New York,US,US,sess89641239,,,{},[],0.0,USD
wev432393008467,we_cust1772303297,WE6819837115,Homepage Viewed,2024-06-11 22:29:11,ios,web,mobile,London,US,US,sess24763996,,,{},[],0.0,USD
wev608432256943,we_cust5358791907,WE5237590285,Added To Cart,2024-02-10 11:26:34,ios,web,tablet,New York,US,US,sess85019458,,,{},[],0.0,USD
wev333567772947,we_cust2591414076,WE7791973111,Product Viewed,2024-09-28 23:49:02,web,mobile,tablet,Los Angeles,US,US,sess91678973,,,{},[],0.0,USD
wev460990192712,we_cust1322401182,WE2944281072,Product Viewed,2025-03-13 00:56:03,email,web,mobile,Los Angeles,US,US,sess19888613,,,{},[],0.0,USD
wev435347981818,we_cust5254923696,WE3719154485,Product Viewed,2024-12-23 10:59:23,email,web,desktop,Los Angeles,US,US,sess45801219,,,{},[],0.0,USD
wev254504149924,we_cust1654477195,WE9180684221,Category Viewed,2025-01-01 00:40:33,ios,mobile,tablet,New York,US,US,sess47629737,,,{},[],0.0,USD
wev135794411595,we_cust4207337120,WE4635181235,Order created,2024-01-02 10:02:33,email,mobile,mobile,New York,US,US,sess33188651,,,{},[],135.3,USD
wev690881921390,we_cust1287814151,WE2872087379,Order created,2025-02-28 10:29:55,email,web,desktop,Los Angeles,US,US,sess54666032,,,{},[],93.84,USD
wev807779200109,we_cust4658080160,WE9383232955,Product Viewed,2024-08-29 08:06:13,web,web,tablet,New York,US,US,sess87556067,,,{},[],0.0,USD
wev546571921245,we_cust3587283948,WE4412430459,Homepage Viewed,2024-04-06 05:24:41,email,mobile,tablet,New York,US,US,sess36214266,,,{},[],0.0,USD
wev428866136893,we_cust9019515562,WE5998965920,Category Viewed,2024-12-04 01:51:19,web,web,tablet,Los Angeles,US,US,sess87302512,,,{},[],0.0,USD
wev246965824890,we_cust5952894290,WE4776798322,Category Viewed,2024-01-27 07:11:54,email,web,desktop,Los Angeles,US,US,sess82717803,,,{},[],0.0,USD
wev684762577592,we_cust2973888646,WE6022684742,Product Viewed,2024-06-04 02:29:13,email,mobile,mobile,Los Angeles,US,US,sess64194823,,,{},[],0.0,USD
wev636348323399,we_cust5935852056,WE7676921149,Added To Cart,2024-10-13 16:32:02,android,mobile,desktop,London,US,US,sess61090688,,,{},[],0.0,USD
wev907625221521,we_cust4864126433,WE4487026997,Product Viewed,2024-01-31 07:06:21,web,web,mobile,Los Angeles,US,US,sess92404292,,,{},[],0.0,USD
wev675185845687,we_cust3884642366,WE4942571494,Added To Cart,2025-02-08 18:21:18,android,web,desktop,New York,US,US,sess68277010,,,{},[],0.0,USD
wev434103894642,we_cust9702693937,WE8270739274,Added To Cart,2024-08-16 01:55:21,android,web,tablet,Los Angeles,US,US,sess66242370,,,{},[],0.0,USD
wev984982423244,we_cust4507822591,WE5523244766,Homepage Viewed,2024-02-21 04:21:12,android,web,tablet,London,US,US,sess20219839,,,{},[],0.0,USD
wev922550479948,we_cust1446457642,WE7882343944,Product Searched,2024-03-11 11:51:46,web,mobile,tablet,Los Angeles,US,US,sess15689546,,,{},[],0.0,USD
wev358912677365,we_cust3511301900,WE4294909293,Homepage Viewed,2024-02-05 07:04:27,android,mobile,mobile,London,US,US,sess87499133,,,{},[],0.0,USD
wev778409769498,we_cust1707196784,WE4249478023,Product Viewed,2025-02-21 16:56:20,android,mobile,tablet,New York,US,US,sess18038577,,,{},[],0.0,USD
wev756151447439,we_cust3891796055,WE5723850475,Category Viewed,2024-03-07 14:04:00,ios,mobile,mobile,New York,US,US,sess22236322,,,{},[],0.0,USD
wev504283238112,we_cust3933213766,WE5147807091,Order created,2024-02-11 04:29:58,ios,mobile,desktop,Los Angeles,US,US,sess20353552,,,{},[],116.07,USD
wev566448713010,we_cust3188382776,WE1823349887,Category Viewed,2024-03-24 14:18:35,email,web,mobile,London,US,US,sess89100377,,,{},[],0.0,USD
