id,order_id,product_id,variant_id,sku,title,variant_title,product_type,vendor,quantity,price,total_discount,tax_lines,properties,requires_shipping,taxable,gift_card,variant_cost,fulfillment_status,fulfillment_service,grams
li8094688333,5006048,p1010,var6807504745,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li2903061687,5006048,p1006,var8980557020,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,2,13.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.3,fulfilled,manual,200
li9702431480,5006048,p1004,var8304858288,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,2.9,fulfilled,manual,200
li2676276448,5006049,p1002,var4620058497,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li4515416129,5006049,p1006,var3275246772,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,1,13.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.3,fulfilled,manual,200
li7243755922,5006049,p1010,var9008116654,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li7361114925,5006050,p1009,var1438125865,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li1271498280,5006050,p1002,var6813647422,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li8346950892,5006050,p1007,var6928471478,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li5713691345,5006051,p1010,var1452368561,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li1692493433,5006051,p1002,var7533361747,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li8257855951,5006052,p1005,var4422395851,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li6999802988,5006053,p1005,var7005157546,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li8147910579,5006054,p1004,var4740570200,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,1.2,[],[],True,True,False,2.9,fulfilled,manual,200
li5453653145,5006054,p1007,var9256399434,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,1,15.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.9,fulfilled,manual,200
li9672465433,5006055,p1003,var1809942375,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li9170363608,5006056,p1004,var5627213830,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,1.2,[],[],True,True,False,2.9,fulfilled,manual,200
li7943981249,5006057,p1005,var2003113804,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li7599776399,5006057,p1006,var2604872181,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,2,13.99,2.8,[],[],True,True,False,3.3,fulfilled,manual,200
li9601678187,5006057,p1007,var6565143785,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,1,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li2702140794,5006058,p1001,var9583454560,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li8802623149,5006059,p1005,var9852301048,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li5848088955,5006059,p1006,var5545294472,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,2,13.99,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li8322191634,5006059,p1009,var5635437170,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li7226983415,5006060,p1008,var2033454841,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li4956629842,5006060,p1006,var4929767367,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,2,13.99,2.8,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.3,fulfilled,manual,200
li7767279517,5006060,p1010,var8563001177,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li9434379698,5006061,p1002,var9859744255,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li8198365239,5006061,p1009,var2805601221,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,1,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li7887305384,5006061,p1003,var5377369545,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,2,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li5801374559,5006062,p1005,var4505456464,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li8979104026,5006062,p1004,var8550317279,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,1.2,[],[],True,True,False,2.9,fulfilled,manual,200
li5522451284,5006062,p1001,var6635439813,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,1.3,[],[],True,True,False,3.2,fulfilled,manual,200
li5189933591,5006063,p1001,var8817546626,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,2,12.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.2,fulfilled,manual,200
li7106241827,5006064,p1008,var2985640990,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li6502996860,5006064,p1004,var5217248597,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li3016278737,5006065,p1010,var8734811686,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li7938146692,5006065,p1001,var1463506322,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,2,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li6161920197,5006065,p1005,var5523532846,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li1472735135,5006066,p1009,var7922281653,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li1581018643,5006067,p1001,var8434784855,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,2,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li3082499297,5006068,p1001,var4290348363,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,2,12.99,2.6,[],[],True,True,False,3.2,fulfilled,manual,200
li9701843658,5006068,p1007,var9260760007,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,1,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li9159646098,5006069,p1004,var1306055975,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,2,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li5950584211,5006070,p1003,var1797051191,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,2,16.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.1,fulfilled,manual,200
li9746642030,5006070,p1006,var1082407851,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,2,13.99,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li1081702443,5006071,p1002,var8895550235,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li3866187096,5006071,p1005,var2409849122,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li8955870750,5006071,p1007,var5062710035,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,1,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li3868349725,5006072,p1005,var6495661549,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li4732956442,5006073,p1002,var9559043830,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,3.0,[],[],True,True,False,3.8,fulfilled,manual,200
li2054731090,5006073,p1003,var3376117852,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li6981850662,5006074,p1005,var4397196396,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li2184922863,5006074,p1009,var5724155945,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li9480461081,5006075,p1002,var2066687297,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li9313624250,5006075,p1001,var5953943643,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li1528574676,5006076,p1001,var6549426027,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,2,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li6948077255,5006076,p1008,var6603069038,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,2,17.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.3,fulfilled,manual,200
li3408228772,5006077,p1010,var7878740518,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li7195647596,5006078,p1009,var8935217021,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li3287711100,5006078,p1010,var8177816276,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li3921922379,5006079,p1005,var8681699229,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,1.9,[],[],True,True,False,4.5,fulfilled,manual,200
li9134154798,5006079,p1003,var6958791739,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,2,16.99,3.4,[],[],True,True,False,4.1,fulfilled,manual,200
li9539420067,5006080,p1001,var1260352382,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li9697181658,5006080,p1007,var8854497065,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li3988156959,5006080,p1004,var4523638182,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,2,11.99,2.4,[],[],True,True,False,2.9,fulfilled,manual,200
li6240526729,5006081,p1009,var1140584263,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,1,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li2876689582,5006082,p1001,var3518370002,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li6384902747,5006082,p1005,var3032951376,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li7462088713,5006082,p1006,var2495272020,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,1,13.99,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li7943945721,5006083,p1010,var7193911432,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li7714810407,5006083,p1001,var7492432946,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li2118346419,5006083,p1006,var9189351150,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,1,13.99,1.4,[],[],True,True,False,3.3,fulfilled,manual,200
li3770192020,5006084,p1009,var5402743817,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li6008698063,5006084,p1002,var4918430914,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li6282014145,5006085,p1008,var7392117044,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,2,17.99,3.6,[],[],True,True,False,4.3,fulfilled,manual,200
li3108429801,5006086,p1010,var8422699402,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,3.0,[],[],True,True,False,3.6,fulfilled,manual,200
li9628729190,5006086,p1007,var6788774278,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li5476884697,5006087,p1009,var6902603218,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,8.0,[],[],True,True,False,9.8,fulfilled,manual,200
li1926834026,5006087,p1003,var5596513112,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,2,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li7863758390,5006087,p1007,var4745920241,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li9152697694,5006088,p1003,var3541651734,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,1.7,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.1,fulfilled,manual,200
li2751100767,5006088,p1006,var5449617674,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,1,13.99,1.4,[],[],True,True,False,3.3,fulfilled,manual,200
li1900537755,5006088,p1008,var8818155764,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,1.8,[],[],True,True,False,4.3,fulfilled,manual,200
li4498921320,5006089,p1003,var6806651276,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,2,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li1527476323,5006090,p1010,var3805306449,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li3030326924,5006090,p1003,var1416451849,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,2,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li2318314765,5006090,p1007,var8818848379,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,1,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li9690271173,5006091,p1005,var5498908756,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li8191400972,5006091,p1001,var9133767387,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li1352077614,5006091,p1008,var5655240410,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,1.8,[],[],True,True,False,4.3,fulfilled,manual,200
li4615492398,5006092,p1001,var1100234776,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,2,12.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.2,fulfilled,manual,200
li6224009187,5006092,p1008,var3191793898,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,2,17.99,3.6,[],[],True,True,False,4.3,fulfilled,manual,200
li7228922556,5006092,p1007,var8979454875,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li9321717267,5006093,p1002,var4296102616,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,2,14.99,3.0,[],[],True,True,False,3.8,fulfilled,manual,200
li2938391355,5006094,p1002,var4637834401,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.8,fulfilled,manual,200
li5382267473,5006094,p1004,var6689159691,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,2,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li4305767153,5006094,p1001,var4546725152,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li8164162047,5006095,p1003,var5669783820,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,2,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li1679625909,5006095,p1004,var8171918274,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li1126477176,5006096,p1010,var7581573889,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li7257310801,5006096,p1009,var5343686067,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,9.8,fulfilled,manual,200
li4037058337,5006096,p1003,var8966720678,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,1.7,[],[],True,True,False,4.1,fulfilled,manual,200
li1463517570,5006097,p1005,var8533893255,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,3.8,[],[],True,True,False,4.5,fulfilled,manual,200
li2826443927,5006097,p1001,var4954095425,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li2634260528,5006097,p1010,var6459851421,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li6833863740,5006098,p1006,var1148175707,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,1,13.99,0.0,[],[],True,True,False,3.3,fulfilled,manual,200
li8274213338,5006099,p1009,var9263962241,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,1,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li5210892730,5006099,p1008,var4509246184,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,1.8,[],[],True,True,False,4.3,fulfilled,manual,200
li5458158554,5006099,p1001,var6822901849,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,2,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li4082305995,5006100,p1008,var3526726491,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li1131075548,5006100,p1002,var8061953358,VHD-1002,Himalayan Green Tea,100g,Green Tea,VAHDAM India,1,14.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.8,fulfilled,manual,200
li2142808260,5006100,p1007,var7232009640,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,1,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li7771547763,5006101,p1007,var7050043663,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,3.2,[],[],True,True,False,3.9,fulfilled,manual,200
li7546758883,5006102,p1007,var4822981079,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,1,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li4149679531,5006102,p1005,var2130356585,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,1.9,[],[],True,True,False,4.5,fulfilled,manual,200
li9374129005,5006103,p1001,var2491542804,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,1,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li7340843564,5006103,p1007,var9787483351,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,1,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li8740636601,5006103,p1005,var4858928500,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li1808998403,5006104,p1004,var9173811360,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li4898149773,5006104,p1008,var7665271719,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,1,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li5671243436,5006105,p1006,var2140766743,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,1,13.99,1.4,[],[],True,True,False,3.3,fulfilled,manual,200
li8434093064,5006105,p1005,var6750124499,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li6308770381,5006105,p1004,var8857713780,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li5894636860,5006106,p1010,var1581950275,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,1,14.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.6,fulfilled,manual,200
li5370942189,5006106,p1003,var9701216335,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,2,16.99,3.4,[],[],True,True,False,4.1,fulfilled,manual,200
li8859914421,5006106,p1009,var9204188506,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,1,39.99,4.0,[],[],True,True,False,9.8,fulfilled,manual,200
li5025153093,5006107,p1007,var1516782168,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,0.0,[],[],True,True,False,3.9,fulfilled,manual,200
li4610661446,5006108,p1010,var2400845766,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,1,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li6188507164,5006108,p1004,var2378703393,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,1.2,[],[],True,True,False,2.9,fulfilled,manual,200
li5698581302,5006108,p1008,var7467690014,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,2,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li9301970379,5006109,p1005,var4401872893,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,1,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li4437105617,5006109,p1009,var2935151540,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,1,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li7336604812,5006110,p1007,var6804348162,VHD-1007,Rose Green Tea,100g,Green Tea,VAHDAM India,2,15.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,3.9,fulfilled,manual,200
li6419384665,5006111,p1009,var8625651433,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,1,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li7172962027,5006112,p1010,var4734071022,VHD-1010,Ginger Lemon Herbal,100g,Herbal Tea,VAHDAM India,2,14.99,0.0,[],[],True,True,False,3.6,fulfilled,manual,200
li2724940771,5006112,p1009,var4435282394,VHD-1009,Premium Gift Set,100g,Gift Sets,VAHDAM India,2,39.99,0.0,[],[],True,True,False,9.8,fulfilled,manual,200
li5694545128,5006112,p1005,var2137831457,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,0.0,[],[],True,True,False,4.5,fulfilled,manual,200
li4845527715,5006113,p1004,var1863102870,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,2,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li9461009159,5006114,p1008,var8602707305,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,2,17.99,0.0,[],[],True,True,False,4.3,fulfilled,manual,200
li6495184139,5006114,p1003,var1093251718,VHD-1003,Turmeric Spice Herbal,100g,Herbal Tea,VAHDAM India,1,16.99,0.0,[],[],True,True,False,4.1,fulfilled,manual,200
li2048748251,5006115,p1006,var9046891946,VHD-1006,Earl Grey Supreme,100g,Black Tea,VAHDAM India,1,13.99,1.4,[],[],True,True,False,3.3,fulfilled,manual,200
li3728651083,5006115,p1004,var1876400998,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,0.0,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,2.9,fulfilled,manual,200
li7943816148,5006115,p1001,var1416266208,VHD-1001,Original Masala Chai,100g,Green Tea,VAHDAM India,2,12.99,0.0,[],[],True,True,False,3.2,fulfilled,manual,200
li7196428777,5006116,p1004,var7425951468,VHD-1004,Assam Classic Black,100g,Black Tea,VAHDAM India,1,11.99,0.0,[],[],True,True,False,2.9,fulfilled,manual,200
li2540793912,5006116,p1005,var1684442901,VHD-1005,Immunity Boost Blend,100g,Wellness Tea,VAHDAM India,2,18.99,3.8,[],"[{""name"": ""frequency"", ""value"": ""monthly""}]",True,True,False,4.5,fulfilled,manual,200
li2484257133,5006117,p1008,var5667212838,VHD-1008,Sleep Well Blend,100g,Herbal Tea,VAHDAM India,2,17.99,3.6,[],[],True,True,False,4.3,fulfilled,manual,200
